%Time(s.),X-Position (x[2]),Y-Position (x[1]),Input u
3.80000000e+00,-1.77562457e-02,-5.42997654e-02,9.65156482e-01
3.81000000e+00,-1.82998826e-02,-5.46444644e-02,9.65335937e-01
3.82000000e+00,-1.88469494e-02,-5.49871179e-02,9.65514562e-01
3.83000000e+00,-1.93974255e-02,-5.53276719e-02,9.65692361e-01
3.84000000e+00,-1.99512896e-02,-5.56660723e-02,9.65869340e-01
3.85000000e+00,-2.05085199e-02,-5.60022646e-02,9.66045501e-01
3.86000000e+00,-2.10690941e-02,-5.63361939e-02,9.66220850e-01
3.87000000e+00,-2.16329894e-02,-5.66678050e-02,9.66395392e-01
3.88000000e+00,-2.22001824e-02,-5.69970424e-02,9.66569130e-01
3.89000000e+00,-2.27706491e-02,-5.73238502e-02,9.66742069e-01
3.90000000e+00,-2.33443649e-02,-5.76481723e-02,9.66914213e-01
3.91000000e+00,-2.39213048e-02,-5.79699521e-02,9.67085566e-01
3.92000000e+00,-2.45014431e-02,-5.82891328e-02,9.67256133e-01
3.93000000e+00,-2.50847536e-02,-5.86056573e-02,9.67425918e-01
3.94000000e+00,-2.56712095e-02,-5.89194681e-02,9.67594925e-01
3.95000000e+00,-2.62607834e-02,-5.92305073e-02,9.67763158e-01
3.96000000e+00,-2.68534474e-02,-5.95387169e-02,9.67930622e-01
3.97000000e+00,-2.74491729e-02,-5.98440385e-02,9.68097319e-01
3.98000000e+00,-2.80479308e-02,-6.01464134e-02,9.68263255e-01
3.99000000e+00,-2.86496915e-02,-6.04457825e-02,9.68428434e-01
4.00000000e+00,-2.92544246e-02,-6.07420865e-02,9.68592858e-01
4.01000000e+00,-2.98620993e-02,-6.10352658e-02,9.68756533e-01
4.02000000e+00,-3.04726839e-02,-6.13252605e-02,9.68919463e-01
4.03000000e+00,-3.10861466e-02,-6.16120104e-02,9.69081650e-01
4.04000000e+00,-3.17024546e-02,-6.18954549e-02,9.69243099e-01
4.05000000e+00,-3.23215745e-02,-6.21755333e-02,9.69403814e-01
4.06000000e+00,-3.29434726e-02,-6.24521845e-02,9.69563799e-01
4.07000000e+00,-3.35681142e-02,-6.27253472e-02,9.69723057e-01
4.08000000e+00,-3.41954643e-02,-6.29949597e-02,9.69881592e-01
4.09000000e+00,-3.48254872e-02,-6.32609601e-02,9.70039408e-01
4.10000000e+00,-3.54581463e-02,-6.35232863e-02,9.70196509e-01
4.11000000e+00,-3.60934049e-02,-6.37818759e-02,9.70352898e-01
4.12000000e+00,-3.67312253e-02,-6.40366661e-02,9.70508579e-01
4.13000000e+00,-3.73715692e-02,-6.42875940e-02,9.70663555e-01
4.14000000e+00,-3.80143978e-02,-6.45345964e-02,9.70817830e-01
4.15000000e+00,-3.86596716e-02,-6.47776099e-02,9.70971408e-01
4.16000000e+00,-3.93073504e-02,-6.50165707e-02,9.71124292e-01
4.17000000e+00,-3.99573935e-02,-6.52514149e-02,9.71276485e-01
4.18000000e+00,-4.06097596e-02,-6.54820784e-02,9.71427992e-01
4.19000000e+00,-4.12644065e-02,-6.57084968e-02,9.71578816e-01
4.20000000e+00,-4.19212915e-02,-6.59306053e-02,9.71728959e-01
4.21000000e+00,-4.25803714e-02,-6.61483392e-02,9.71878426e-01
4.22000000e+00,-4.32416021e-02,-6.63616335e-02,9.72027220e-01
4.23000000e+00,-4.39049391e-02,-6.65704227e-02,9.72175343e-01
4.24000000e+00,-4.45703369e-02,-6.67746414e-02,9.72322801e-01
4.25000000e+00,-4.52377497e-02,-6.69742240e-02,9.72469595e-01
4.26000000e+00,-4.59071309e-02,-6.71691044e-02,9.72615730e-01
4.27000000e+00,-4.65784332e-02,-6.73592167e-02,9.72761207e-01
4.28000000e+00,-4.72516087e-02,-6.75444945e-02,9.72906032e-01
4.29000000e+00,-4.79266089e-02,-6.77248715e-02,9.73050206e-01
4.30000000e+00,-4.86033844e-02,-6.79002808e-02,9.73193734e-01
4.31000000e+00,-4.92818854e-02,-6.80706558e-02,9.73336617e-01
4.32000000e+00,-4.99620613e-02,-6.82359295e-02,9.73478860e-01
4.33000000e+00,-5.06438608e-02,-6.83960346e-02,9.73620466e-01
4.34000000e+00,-5.13272321e-02,-6.85509040e-02,9.73761437e-01
4.35000000e+00,-5.20121225e-02,-6.87004702e-02,9.73901777e-01
4.36000000e+00,-5.26984787e-02,-6.88446655e-02,9.74041489e-01
4.37000000e+00,-5.33862469e-02,-6.89834223e-02,9.74180576e-01
4.38000000e+00,-5.40753725e-02,-6.91166726e-02,9.74319040e-01
4.39000000e+00,-5.47658000e-02,-6.92443486e-02,9.74456886e-01
4.40000000e+00,-5.54574736e-02,-6.93663820e-02,9.74594115e-01
4.41000000e+00,-5.61503366e-02,-6.94827048e-02,9.74730731e-01
4.42000000e+00,-5.68443316e-02,-6.95932485e-02,9.74866737e-01
4.43000000e+00,-5.75394007e-02,-6.96979446e-02,9.75002136e-01
4.44000000e+00,-5.82354852e-02,-6.97967248e-02,9.75136930e-01
4.45000000e+00,-5.89325256e-02,-6.98895204e-02,9.75271123e-01
4.46000000e+00,-5.96304619e-02,-6.99762627e-02,9.75404717e-01
4.47000000e+00,-6.03292333e-02,-7.00568829e-02,9.75537715e-01
4.48000000e+00,-6.10287784e-02,-7.01313122e-02,9.75670120e-01
4.49000000e+00,-6.17290351e-02,-7.01994817e-02,9.75801935e-01
4.50000000e+00,-6.24299405e-02,-7.02613225e-02,9.75933163e-01
4.51000000e+00,-6.31314312e-02,-7.03167656e-02,9.76063806e-01
4.52000000e+00,-6.38334429e-02,-7.03657419e-02,9.76193867e-01
4.53000000e+00,-6.45359108e-02,-7.04081825e-02,9.76323349e-01
4.54000000e+00,-6.52387692e-02,-7.04440181e-02,9.76452255e-01
4.55000000e+00,-6.59419520e-02,-7.04731798e-02,9.76580587e-01
4.56000000e+00,-6.66453922e-02,-7.04955984e-02,9.76708348e-01
4.57000000e+00,-6.73490221e-02,-7.05112048e-02,9.76835541e-01
4.58000000e+00,-6.80527734e-02,-7.05199299e-02,9.76962168e-01
4.59000000e+00,-6.87565771e-02,-7.05217046e-02,9.77088231e-01
4.60000000e+00,-6.94603634e-02,-7.05164599e-02,9.77213735e-01
4.61000000e+00,-7.01640621e-02,-7.05041268e-02,9.77338680e-01
4.62000000e+00,-7.08676019e-02,-7.04846362e-02,9.77463070e-01
4.63000000e+00,-7.15709111e-02,-7.04579192e-02,9.77586907e-01
4.64000000e+00,-7.22739173e-02,-7.04239069e-02,9.77710194e-01
4.65000000e+00,-7.29765472e-02,-7.03825305e-02,9.77832934e-01
4.66000000e+00,-7.36787272e-02,-7.03337213e-02,9.77955128e-01
4.67000000e+00,-7.43803825e-02,-7.02774105e-02,9.78076779e-01
4.68000000e+00,-7.50814381e-02,-7.02135296e-02,9.78197890e-01
4.69000000e+00,-7.57818180e-02,-7.01420102e-02,9.78318464e-01
4.70000000e+00,-7.64814457e-02,-7.00627837e-02,9.78438502e-01
4.71000000e+00,-7.71802438e-02,-6.99757821e-02,9.78558007e-01
4.72000000e+00,-7.78781346e-02,-6.98809371e-02,9.78676982e-01
4.73000000e+00,-7.85750393e-02,-6.97781807e-02,9.78795428e-01
4.74000000e+00,-7.92708786e-02,-6.96674452e-02,9.78913349e-01
4.75000000e+00,-7.99655726e-02,-6.95486627e-02,9.79030747e-01
4.76000000e+00,-8.06590406e-02,-6.94217657e-02,9.79147623e-01
4.77000000e+00,-8.13512014e-02,-6.92866869e-02,9.79263981e-01
4.78000000e+00,-8.20419729e-02,-6.91433590e-02,9.79379823e-01
4.79000000e+00,-8.27312724e-02,-6.89917151e-02,9.79495150e-01
4.80000000e+00,-8.34190167e-02,-6.88316883e-02,9.79609966e-01
4.81000000e+00,-8.41051217e-02,-6.86632121e-02,9.79724272e-01
4.82000000e+00,-8.47895028e-02,-6.84862200e-02,9.79838072e-01
4.83000000e+00,-8.54720747e-02,-6.83006459e-02,9.79951366e-01
4.84000000e+00,-8.61527514e-02,-6.81064238e-02,9.80064157e-01
4.85000000e+00,-8.68314462e-02,-6.79034882e-02,9.80176449e-01
4.86000000e+00,-8.75080718e-02,-6.76917735e-02,9.80288241e-01
4.87000000e+00,-8.81825404e-02,-6.74712146e-02,9.80399538e-01
4.88000000e+00,-8.88547633e-02,-6.72417467e-02,9.80510341e-01
4.89000000e+00,-8.95246514e-02,-6.70033051e-02,9.80620652e-01
4.90000000e+00,-9.01921146e-02,-6.67558255e-02,9.80730474e-01
4.91000000e+00,-9.08570625e-02,-6.64992439e-02,9.80839808e-01
4.92000000e+00,-9.15194040e-02,-6.62334968e-02,9.80948657e-01
4.93000000e+00,-9.21790472e-02,-6.59585206e-02,9.81057022e-01
4.94000000e+00,-9.28358997e-02,-6.56742524e-02,9.81164907e-01
4.95000000e+00,-9.34898686e-02,-6.53806295e-02,9.81272312e-01
4.96000000e+00,-9.41408600e-02,-6.50775896e-02,9.81379241e-01
4.97000000e+00,-9.47887798e-02,-6.47650708e-02,9.81485695e-01
4.98000000e+00,-9.54335329e-02,-6.44430114e-02,9.81591676e-01
4.99000000e+00,-9.60750240e-02,-6.41113503e-02,9.81697186e-01
5.00000000e+00,-9.67131568e-02,-6.37700266e-02,9.81802227e-01
5.01000000e+00,-9.73478346e-02,-6.34189801e-02,9.81906802e-01
5.02000000e+00,-9.79789602e-02,-6.30581506e-02,9.82010912e-01
5.03000000e+00,-9.86064355e-02,-6.26874788e-02,9.82114559e-01
5.04000000e+00,-9.92301620e-02,-6.23069054e-02,9.82217746e-01
5.05000000e+00,-9.98500406e-02,-6.19163718e-02,9.82320473e-01
5.06000000e+00,-1.00465972e-01,-6.15158198e-02,9.82422744e-01
5.07000000e+00,-1.01077855e-01,-6.11051917e-02,9.82524560e-01
5.08000000e+00,-1.01685590e-01,-6.06844302e-02,9.82625923e-01
5.09000000e+00,-1.02289074e-01,-6.02534786e-02,9.82726835e-01
5.10000000e+00,-1.02888206e-01,-5.98122807e-02,9.82827297e-01
5.11000000e+00,-1.03482884e-01,-5.93607805e-02,9.82927313e-01
5.12000000e+00,-1.04073004e-01,-5.88989230e-02,9.83026883e-01
5.13000000e+00,-1.04658463e-01,-5.84266534e-02,9.83126009e-01
5.14000000e+00,-1.05239156e-01,-5.79439176e-02,9.83224694e-01
5.15000000e+00,-1.05814979e-01,-5.74506620e-02,9.83322939e-01
5.16000000e+00,-1.06385826e-01,-5.69468335e-02,9.83420747e-01
5.17000000e+00,-1.06951592e-01,-5.64323796e-02,9.83518118e-01
5.18000000e+00,-1.07512171e-01,-5.59072485e-02,9.83615054e-01
5.19000000e+00,-1.08067455e-01,-5.53713889e-02,9.83711559e-01
5.20000000e+00,-1.08617337e-01,-5.48247500e-02,9.83807632e-01
5.21000000e+00,-1.09161710e-01,-5.42672819e-02,9.83903277e-01
5.22000000e+00,-1.09700465e-01,-5.36989350e-02,9.83998495e-01
5.23000000e+00,-1.10233493e-01,-5.31196605e-02,9.84093287e-01
5.24000000e+00,-1.10760685e-01,-5.25294103e-02,9.84187656e-01
5.25000000e+00,-1.11281932e-01,-5.19281369e-02,9.84281602e-01
5.26000000e+00,-1.11797122e-01,-5.13157933e-02,9.84375129e-01
5.27000000e+00,-1.12306146e-01,-5.06923335e-02,9.84468237e-01
5.28000000e+00,-1.12808891e-01,-5.00577118e-02,9.84560929e-01
5.29000000e+00,-1.13305248e-01,-4.94118836e-02,9.84653205e-01
5.30000000e+00,-1.13795102e-01,-4.87548047e-02,9.84745069e-01
5.31000000e+00,-1.14278343e-01,-4.80864318e-02,9.84836520e-01
5.32000000e+00,-1.14754857e-01,-4.74067221e-02,9.84927562e-01
5.33000000e+00,-1.15224530e-01,-4.67156339e-02,9.85018196e-01
5.34000000e+00,-1.15687249e-01,-4.60131258e-02,9.85108423e-01
5.35000000e+00,-1.16142900e-01,-4.52991575e-02,9.85198245e-01
5.36000000e+00,-1.16591367e-01,-4.45736893e-02,9.85287664e-01
5.37000000e+00,-1.17032538e-01,-4.38366824e-02,9.85376681e-01
5.38000000e+00,-1.17466294e-01,-4.30880986e-02,9.85465298e-01
5.39000000e+00,-1.17892522e-01,-4.23279006e-02,9.85553516e-01
5.40000000e+00,-1.18311105e-01,-4.15560519e-02,9.85641338e-01
5.41000000e+00,-1.18721927e-01,-4.07725169e-02,9.85728764e-01
5.42000000e+00,-1.19124870e-01,-3.99772606e-02,9.85815797e-01
5.43000000e+00,-1.19519818e-01,-3.91702490e-02,9.85902438e-01
5.44000000e+00,-1.19906653e-01,-3.83514490e-02,9.85988688e-01
5.45000000e+00,-1.20285257e-01,-3.75208280e-02,9.86074550e-01
5.46000000e+00,-1.20655513e-01,-3.66783547e-02,9.86160023e-01
5.47000000e+00,-1.21017301e-01,-3.58239985e-02,9.86245111e-01
5.48000000e+00,-1.21370503e-01,-3.49577295e-02,9.86329815e-01
5.49000000e+00,-1.21715000e-01,-3.40795188e-02,9.86414136e-01
5.50000000e+00,-1.22050673e-01,-3.31893386e-02,9.86498076e-01
5.51000000e+00,-1.22377402e-01,-3.22871616e-02,9.86581635e-01
5.52000000e+00,-1.22695067e-01,-3.13729618e-02,9.86664817e-01
5.53000000e+00,-1.23003548e-01,-3.04467139e-02,9.86747621e-01
5.54000000e+00,-1.23302724e-01,-2.95083936e-02,9.86830051e-01
5.55000000e+00,-1.23592476e-01,-2.85579775e-02,9.86912106e-01
5.56000000e+00,-1.23872682e-01,-2.75954431e-02,9.86993789e-01
5.57000000e+00,-1.24143222e-01,-2.66207689e-02,9.87075102e-01
5.58000000e+00,-1.24403973e-01,-2.56339345e-02,9.87156044e-01
5.59000000e+00,-1.24654815e-01,-2.46349202e-02,9.87236619e-01
5.60000000e+00,-1.24895625e-01,-2.36237074e-02,9.87316827e-01
5.61000000e+00,-1.25126283e-01,-2.26002787e-02,9.87396670e-01
5.62000000e+00,-1.25346666e-01,-2.15646172e-02,9.87476149e-01
5.63000000e+00,-1.25556651e-01,-2.05167076e-02,9.87555266e-01
5.64000000e+00,-1.25756118e-01,-1.94565350e-02,9.87634022e-01
5.65000000e+00,-1.25944942e-01,-1.83840860e-02,9.87712418e-01
5.66000000e+00,-1.26123002e-01,-1.72993480e-02,9.87790456e-01
5.67000000e+00,-1.26290174e-01,-1.62023095e-02,9.87868138e-01
5.68000000e+00,-1.26446337e-01,-1.50929599e-02,9.87945464e-01
5.69000000e+00,-1.26591367e-01,-1.39712899e-02,9.88022436e-01
5.70000000e+00,-1.26725140e-01,-1.28372910e-02,9.88099055e-01
5.71000000e+00,-1.26847535e-01,-1.16909559e-02,9.88175323e-01
5.72000000e+00,-1.26958428e-01,-1.05322783e-02,9.88251241e-01
5.73000000e+00,-1.27057695e-01,-9.36125304e-03,9.88326810e-01
5.74000000e+00,-1.27145214e-01,-8.17787604e-03,9.88402032e-01
5.75000000e+00,-1.27220861e-01,-6.98214426e-03,9.88476908e-01
5.76000000e+00,-1.27284512e-01,-5.77405577e-03,9.88551439e-01
5.77000000e+00,-1.27336046e-01,-4.55360977e-03,9.88625627e-01
5.78000000e+00,-1.27375337e-01,-3.32080654e-03,9.88699473e-01
5.79000000e+00,-1.27402263e-01,-2.07564749e-03,9.88772978e-01
5.80000000e+00,-1.27416701e-01,-8.18135154e-04,9.88846144e-01
5.81000000e+00,-1.27418527e-01,4.51726795e-04,9.88918971e-01
5.82000000e+00,-1.27407618e-01,1.73393356e-03,9.88991462e-01
5.83000000e+00,-1.27383851e-01,3.02847919e-03,9.89063616e-01
5.84000000e+00,-1.27347103e-01,4.33535658e-03,9.89135437e-01
5.85000000e+00,-1.27297250e-01,5.65455748e-03,9.89206924e-01
5.86000000e+00,-1.27234170e-01,6.98607246e-03,9.89278079e-01
5.87000000e+00,-1.27157740e-01,8.32989092e-03,9.89348904e-01
5.88000000e+00,-1.27067838e-01,9.68600110e-03,9.89419399e-01
5.89000000e+00,-1.26964340e-01,1.10543900e-02,9.89489566e-01
5.90000000e+00,-1.26847124e-01,1.24350436e-02,9.89559406e-01
5.91000000e+00,-1.26716068e-01,1.38279463e-02,9.89628921e-01
5.92000000e+00,-1.26571050e-01,1.52330818e-02,9.89698111e-01
5.93000000e+00,-1.26411947e-01,1.66504322e-02,9.89766977e-01
5.94000000e+00,-1.26238638e-01,1.80799785e-02,9.89835521e-01
5.95000000e+00,-1.26051001e-01,1.95217006e-02,9.89903745e-01
5.96000000e+00,-1.25848916e-01,2.09755769e-02,9.89971648e-01
5.97000000e+00,-1.25632259e-01,2.24415848e-02,9.90039233e-01
5.98000000e+00,-1.25400912e-01,2.39197003e-02,9.90106501e-01
5.99000000e+00,-1.25154752e-01,2.54098983e-02,9.90173452e-01
6.00000000e+00,-1.24893660e-01,2.69121523e-02,9.90240088e-01
6.01000000e+00,-1.24617516e-01,2.84264345e-02,9.90306410e-01
6.02000000e+00,-1.24326198e-01,2.99527160e-02,9.90372420e-01
6.03000000e+00,-1.24019589e-01,3.14909665e-02,9.90438118e-01
6.04000000e+00,-1.23697568e-01,3.30411545e-02,9.90503505e-01
6.05000000e+00,-1.23360017e-01,3.46032469e-02,9.90568583e-01
6.06000000e+00,-1.23006817e-01,3.61772098e-02,9.90633353e-01
6.07000000e+00,-1.22637849e-01,3.77630075e-02,9.90697815e-01
6.08000000e+00,-1.22252996e-01,3.93606032e-02,9.90761972e-01
6.09000000e+00,-1.21852140e-01,4.09699589e-02,9.90825823e-01
6.10000000e+00,-1.21435164e-01,4.25910350e-02,9.90889371e-01
6.11000000e+00,-1.21001952e-01,4.42237907e-02,9.90952616e-01
6.12000000e+00,-1.20552386e-01,4.58681837e-02,9.91015560e-01
6.13000000e+00,-1.20086351e-01,4.75241706e-02,9.91078203e-01
6.14000000e+00,-1.19603732e-01,4.91917065e-02,9.91140546e-01
6.15000000e+00,-1.19104413e-01,5.08707449e-02,9.91202591e-01
6.16000000e+00,-1.18588280e-01,5.25612382e-02,9.91264339e-01
6.17000000e+00,-1.18055219e-01,5.42631374e-02,9.91325791e-01
6.18000000e+00,-1.17505116e-01,5.59763918e-02,9.91386947e-01
6.19000000e+00,-1.16937858e-01,5.77009495e-02,9.91447810e-01
6.20000000e+00,-1.16353333e-01,5.94367572e-02,9.91508379e-01
6.21000000e+00,-1.15751429e-01,6.11837601e-02,9.91568656e-01
6.22000000e+00,-1.15132033e-01,6.29419018e-02,9.91628643e-01
6.23000000e+00,-1.14495036e-01,6.47111248e-02,9.91688339e-01
6.24000000e+00,-1.13840327e-01,6.64913696e-02,9.91747746e-01
6.25000000e+00,-1.13167796e-01,6.82825758e-02,9.91806866e-01
6.26000000e+00,-1.12477335e-01,7.00846810e-02,9.91865699e-01
6.27000000e+00,-1.11768834e-01,7.18976216e-02,9.91924245e-01
6.28000000e+00,-1.11042186e-01,7.37213323e-02,9.91982507e-01
6.29000000e+00,-1.10297284e-01,7.55557465e-02,9.92040485e-01
6.30000000e+00,-1.09534021e-01,7.74007957e-02,9.92098181e-01
6.31000000e+00,-1.08752292e-01,7.92564101e-02,9.92155594e-01
6.32000000e+00,-1.07951991e-01,8.11225183e-02,9.92212726e-01
6.33000000e+00,-1.07133014e-01,8.29990471e-02,9.92269579e-01
6.34000000e+00,-1.06295258e-01,8.48859221e-02,9.92326153e-01
6.35000000e+00,-1.05438619e-01,8.67830668e-02,9.92382449e-01
6.36000000e+00,-1.04562996e-01,8.86904034e-02,9.92438467e-01
6.37000000e+00,-1.03668287e-01,9.06078524e-02,9.92494210e-01
6.38000000e+00,-1.02754391e-01,9.25353324e-02,9.92549678e-01
6.39000000e+00,-1.01821210e-01,9.44727606e-02,9.92604872e-01
6.40000000e+00,-1.00868644e-01,9.64200524e-02,9.92659792e-01
6.41000000e+00,-9.98965941e-02,9.83771215e-02,9.92714441e-01
6.42000000e+00,-9.89049647e-02,1.00343880e-01,9.92768818e-01
6.43000000e+00,-9.78936589e-02,1.02320237e-01,9.92822925e-01
6.44000000e+00,-9.68625815e-02,1.04306103e-01,9.92876763e-01
6.45000000e+00,-9.58116380e-02,1.06301382e-01,9.92930332e-01
6.46000000e+00,-9.47407349e-02,1.08305981e-01,9.92983633e-01
6.47000000e+00,-9.36497797e-02,1.10319802e-01,9.93036668e-01
6.48000000e+00,-9.25386809e-02,1.12342746e-01,9.93089438e-01
6.49000000e+00,-9.14073479e-02,1.14374712e-01,9.93141942e-01
6.50000000e+00,-9.02556912e-02,1.16415598e-01,9.93194183e-01
6.51000000e+00,-8.90836223e-02,1.18465299e-01,9.93246161e-01
6.52000000e+00,-8.78910538e-02,1.20523709e-01,9.93297877e-01
6.53000000e+00,-8.66778992e-02,1.22590718e-01,9.93349332e-01
6.54000000e+00,-8.54440734e-02,1.24666217e-01,9.93400526e-01
6.55000000e+00,-8.41894920e-02,1.26750093e-01,9.93451461e-01
6.56000000e+00,-8.29140722e-02,1.28842231e-01,9.93502138e-01
6.57000000e+00,-8.16177320e-02,1.30942515e-01,9.93552557e-01
6.58000000e+00,-8.03003908e-02,1.33050826e-01,9.93602719e-01
6.59000000e+00,-7.89619690e-02,1.35167042e-01,9.93652625e-01
6.60000000e+00,-7.76023883e-02,1.37291042e-01,9.93702276e-01
6.61000000e+00,-7.62215717e-02,1.39422699e-01,9.93751674e-01
6.62000000e+00,-7.48194434e-02,1.41561887e-01,9.93800818e-01
6.63000000e+00,-7.33959289e-02,1.43708475e-01,9.93849709e-01
6.64000000e+00,-7.19509550e-02,1.45862331e-01,9.93898349e-01
6.65000000e+00,-7.04844498e-02,1.48023323e-01,9.93946738e-01
6.66000000e+00,-6.89963429e-02,1.50191311e-01,9.93994877e-01
6.67000000e+00,-6.74865649e-02,1.52366159e-01,9.94042768e-01
6.68000000e+00,-6.59550483e-02,1.54547724e-01,9.94090410e-01
6.69000000e+00,-6.44017267e-02,1.56735863e-01,9.94137804e-01
6.70000000e+00,-6.28265353e-02,1.58930428e-01,9.94184952e-01
6.71000000e+00,-6.12294105e-02,1.61131273e-01,9.94231855e-01
6.72000000e+00,-5.96102905e-02,1.63338244e-01,9.94278512e-01
6.73000000e+00,-5.79691150e-02,1.65551189e-01,9.94324926e-01
6.74000000e+00,-5.63058250e-02,1.67769951e-01,9.94371096e-01
6.75000000e+00,-5.46203634e-02,1.69994370e-01,9.94417023e-01
6.76000000e+00,-5.29126745e-02,1.72224285e-01,9.94462709e-01
6.77000000e+00,-5.11827042e-02,1.74459531e-01,9.94508154e-01
6.78000000e+00,-4.94304002e-02,1.76699941e-01,9.94553359e-01
6.79000000e+00,-4.76557118e-02,1.78945344e-01,9.94598325e-01
6.80000000e+00,-4.58585901e-02,1.81195568e-01,9.94643052e-01
6.81000000e+00,-4.40389877e-02,1.83450436e-01,9.94687541e-01
6.82000000e+00,-4.21968593e-02,1.85709770e-01,9.94731794e-01
6.83000000e+00,-4.03321611e-02,1.87973388e-01,9.94775810e-01
6.84000000e+00,-3.84448514e-02,1.90241105e-01,9.94819591e-01
6.85000000e+00,-3.65348901e-02,1.92512733e-01,9.94863137e-01
6.86000000e+00,-3.46022393e-02,1.94788081e-01,9.94906450e-01
6.87000000e+00,-3.26468627e-02,1.97066954e-01,9.94949529e-01
6.88000000e+00,-3.06687261e-02,1.99349156e-01,9.94992376e-01
6.89000000e+00,-2.86677973e-02,2.01634486e-01,9.95034992e-01
6.90000000e+00,-2.66440462e-02,2.03922739e-01,9.95077377e-01
6.91000000e+00,-2.45974445e-02,2.06213709e-01,9.95119532e-01
6.92000000e+00,-2.25279662e-02,2.08507184e-01,9.95161457e-01
6.93000000e+00,-2.04355875e-02,2.10802951e-01,9.95203154e-01
6.94000000e+00,-1.83202864e-02,2.13100791e-01,9.95244623e-01
6.95000000e+00,-1.61820434e-02,2.15400485e-01,9.95285865e-01
6.96000000e+00,-1.40208411e-02,2.17701806e-01,9.95326881e-01
6.97000000e+00,-1.18366645e-02,2.20004527e-01,9.95367671e-01
6.98000000e+00,-9.62950068e-03,2.22308416e-01,9.95408236e-01
6.99000000e+00,-7.39933920e-03,2.24613236e-01,9.95448577e-01
7.00000000e+00,-5.14617195e-03,2.26918748e-01,9.95488695e-01
7.01000000e+00,-2.86999323e-03,2.29224709e-01,9.95528590e-01
7.02000000e+00,-5.70799818e-04,2.31530871e-01,9.95568263e-01
7.03000000e+00,1.75140906e-03,2.33836983e-01,9.95607715e-01
7.04000000e+00,4.09663162e-03,2.36142789e-01,9.95646946e-01
7.05000000e+00,6.46486352e-03,2.38448031e-01,9.95685957e-01
7.06000000e+00,8.85609783e-03,2.40752445e-01,9.95724749e-01
7.07000000e+00,1.12703249e-02,2.43055764e-01,9.95763323e-01
7.08000000e+00,1.37075325e-02,2.45357715e-01,9.95801679e-01
7.09000000e+00,1.61677056e-02,2.47658022e-01,9.95839818e-01
7.10000000e+00,1.86508264e-02,2.49956406e-01,9.95877740e-01
7.11000000e+00,2.11568743e-02,2.52252581e-01,9.95915447e-01
7.12000000e+00,2.36858257e-02,2.54546258e-01,9.95952938e-01
7.13000000e+00,2.62376543e-02,2.56837145e-01,9.95990216e-01
7.14000000e+00,2.88123308e-02,2.59124942e-01,9.96027280e-01
7.15000000e+00,3.14098228e-02,2.61409347e-01,9.96064130e-01
7.16000000e+00,3.40300949e-02,2.63690054e-01,9.96100769e-01
7.17000000e+00,3.66731087e-02,2.65966749e-01,9.96137196e-01
7.18000000e+00,3.93388225e-02,2.68239117e-01,9.96173412e-01
7.19000000e+00,4.20271916e-02,2.70506837e-01,9.96209417e-01
7.20000000e+00,4.47381679e-02,2.72769581e-01,9.96245213e-01
7.21000000e+00,4.74717002e-02,2.75027020e-01,9.96280800e-01
7.22000000e+00,5.02277338e-02,2.77278817e-01,9.96316179e-01
7.23000000e+00,5.30062107e-02,2.79524631e-01,9.96351350e-01
7.24000000e+00,5.58070694e-02,2.81764118e-01,9.96386314e-01
7.25000000e+00,5.86302452e-02,2.83996925e-01,9.96421072e-01
7.26000000e+00,6.14756695e-02,2.86222697e-01,9.96455624e-01
7.27000000e+00,6.43432703e-02,2.88441074e-01,9.96489971e-01
7.28000000e+00,6.72329720e-02,2.90651689e-01,9.96524113e-01
7.29000000e+00,7.01446953e-02,2.92854171e-01,9.96558052e-01
7.30000000e+00,7.30783572e-02,2.95048144e-01,9.96591787e-01
7.31000000e+00,7.60338707e-02,2.97233226e-01,9.96625320e-01
7.32000000e+00,7.90111453e-02,2.99409030e-01,9.96658651e-01
7.33000000e+00,8.20100865e-02,3.01575163e-01,9.96691781e-01
7.34000000e+00,8.50305956e-02,3.03731229e-01,9.96724710e-01
7.35000000e+00,8.80725702e-02,3.05876825e-01,9.96757439e-01
7.36000000e+00,9.11359039e-02,3.08011542e-01,9.96789969e-01
7.37000000e+00,9.42204859e-02,3.10134966e-01,9.96822299e-01
